class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,0.125,0.546,278613,0.805,9.27e-06,0,0.148,-4.251,1,0.0348,77.029,4,0.387
0,0.442,0.632,199640,0.649,0.0,5,0.0988,-5.933,1,0.0267,98.03,4,0.614
0,0.333,0.281,253933,0.58,0.0,9,0.122,-5.967,1,0.0323,151.568,3,0.282
0,0.305,0.687,206507,0.793,3.23e-06,5,0.1,-3.577,1,0.0333,100.991,4,0.673
0,0.0494,0.384,319240,0.802,0.0,7,0.326,-6.602,1,0.0429,129.405,4,0.574
0,0.302,0.701,212587,0.678,1.55e-05,2,0.159,-8.491,1,0.0264,90.607,4,0.708
0,0.00873,0.569,227413,0.946,0.0,5,0.0903,-0.698,0,0.0808,103.991,4,0.778
0,0.0724,0.614,279293,0.713,0.000721,0,0.103,-6.498,1,0.0434,117.943,4,0.215
0,0.0869,0.551,243707,0.719,0.0,11,0.219,-5.631,1,0.0416,158.08,4,0.449
0,0.0165,0.653,199213,0.73,1.4e-06,2,0.0894,-8.018,1,0.0378,85.015,4,0.615
0,0.0252,0.649,214387,0.894,4.8e-05,2,0.102,-6.883,1,0.0349,112.012,4,0.593
0,0.887,0.728,231333,0.253,1.11e-05,0,0.133,-8.427,1,0.0304,140.923,4,0.457
0,0.387,0.618,208360,0.746,0.000215,8,0.108,-7.1,1,0.0311,87.005,4,0.455
0,0.424,0.663,227427,0.381,0.0,2,0.119,-9.318,1,0.0291,82.96,4,0.401
0,0.469,0.692,223707,0.546,0.0,4,0.107,-5.968,1,0.0246,89.912,4,0.511
0,0.0111,0.587,213387,0.797,7.82e-05,0,0.0851,-5.671,1,0.0429,147.905,4,0.44
0,0.0972,0.531,226307,0.746,0.0,11,0.102,-4.228,1,0.0329,139.788,4,0.304
0,0.0665,0.485,211767,0.834,0.0,9,0.28,-5.413,1,0.0715,90.933,4,0.659
0,0.0606,0.644,221600,0.776,3.77e-06,7,0.0795,-6.967,1,0.0929,170.036,4,0.578
0,0.163,0.656,256013,0.786,5.99e-05,3,0.124,-4.451,1,0.034,113.963,4,0.378
0,0.0452,0.645,200027,0.84,0.0,4,0.327,-5.894,1,0.0518,151.94,4,0.805
0,0.119,0.567,239704,0.565,9.17e-05,9,0.368,-7.78,1,0.0426,133.631,4,0.271
0,0.0243,0.451,238173,0.893,0.0,7,0.0813,-2.721,1,0.0627,139.763,4,0.0971
0,0.402,0.594,222773,0.502,0.0,4,0.287,-6.564,1,0.0281,130.674,4,0.314
0,0.0633,0.416,373267,0.418,0.000254,2,0.0898,-8.886,1,0.0361,111.601,3,0.285
0,0.356,0.613,220413,0.667,1.29e-05,1,0.111,-6.874,0,0.029,130.023,4,0.481
0,0.0186,0.535,206267,0.657,0.0,3,0.106,-7.637,1,0.0325,164.054,4,0.746
0,0.0681,0.454,222413,0.731,0.00817,5,0.127,-7.035,1,0.0302,176.662,4,0.779
0,0.000598,0.573,197120,0.635,0.0,7,0.0845,-6.621,1,0.0275,144.031,4,0.447
0,0.506,0.619,252493,0.677,0.0592,1,0.0825,-7.789,1,0.0295,103.96,4,0.5
0,0.296,0.673,233973,0.795,0.0,8,0.489,-5.608,1,0.0391,141.208,4,0.962
0,0.0309,0.526,234760,0.823,0.0,7,0.246,-4.03,1,0.0431,144.09,4,0.435
0,0.0376,0.392,244333,0.29,0.0093,9,0.102,-8.983,1,0.0303,115.488,3,0.176
0,0.128,0.516,250000,0.658,0.00787,0,0.0898,-7.906,1,0.0345,164.104,4,0.256
0,0.0717,0.622,233813,0.827,0.0,7,0.0764,-5.736,1,0.0478,100.002,4,0.299
0,0.319,0.456,213453,0.813,5.42e-06,2,0.0946,-4.676,1,0.0452,185.993,5,0.635
0,0.0524,0.416,294533,0.446,0.0,7,0.0891,-9.557,0,0.0291,151.328,4,0.278
0,0.413,0.721,212320,0.819,0.0,9,0.196,-5.715,1,0.0269,96.02,4,0.867
0,0.146,0.572,239507,0.529,0.0,0,0.335,-6.897,1,0.0282,139.876,4,0.321
0,0.016,0.626,198267,0.936,4.41e-06,11,0.337,-3.86,0,0.036,101.01,4,0.656
0,0.709,0.471,259267,0.489,1.45e-06,11,0.12,-7.252,1,0.0263,151.454,3,0.184
0,0.677,0.75,217879,0.453,1.09e-06,1,0.0951,-9.061,1,0.0257,105.998,4,0.619
0,0.013,0.531,244147,0.673,0.0583,9,0.0973,-9.459,1,0.0337,87.099,4,0.602
0,0.392,0.629,241613,0.878,0.0,9,0.0899,-3.535,1,0.0443,137.989,4,0.714
0,0.27,0.663,211160,0.656,0.000279,1,0.117,-6.548,1,0.0413,120.037,4,0.56
0,0.714,0.509,261120,0.242,0.000365,3,0.127,-13.353,1,0.0291,169.642,4,0.448
0,0.606,0.54,209920,0.766,0.0,1,0.0903,-4.478,1,0.05,139.999,4,0.435
0,0.0196,0.643,205707,0.961,0.0,0,0.948,-5.298,1,0.0315,124.027,4,0.96
0,0.362,0.606,148160,0.706,0.0,0,0.16,-9.665,1,0.0379,174.533,4,0.819
0,0.06,0.673,207772,0.842,0.000257,3,0.184,-4.627,1,0.0365,125.571,4,0.897
0,0.663,0.746,198333,0.443,0.0,4,0.223,-11.305,1,0.0359,91.11,4,0.554
0,0.445,0.745,223533,0.71,0.000222,3,0.323,-9.429,1,0.0304,113.214,4,0.664
0,0.251,0.554,246760,0.726,0.0,3,0.119,-8.637,1,0.0632,156.417,4,0.778
0,0.28,0.604,172000,0.534,4.73e-05,4,0.408,-8.951,1,0.0309,120.89,4,0.584
0,0.0711,0.795,203373,0.582,0.0,9,0.12,-10.156,1,0.0306,121.798,4,0.965
0,0.54,0.66,288373,0.34,0.0,1,0.0804,-10.113,1,0.027,108.946,4,0.384
0,0.0664,0.689,248067,0.886,0.0,10,0.278,-7.066,0,0.0382,122.07,4,0.906
0,0.196,0.654,152640,0.537,0.0,7,0.119,-8.067,1,0.0257,112.437,3,0.597
0,0.133,0.766,151023,0.859,0.0,2,0.307,-7.408,1,0.0343,115.629,4,0.828
0,0.232,0.648,208733,0.766,1.54e-05,9,0.121,-8.514,1,0.0326,128.798,4,0.971
0,0.365,0.467,287267,0.622,0.00527,6,0.0982,-7.255,1,0.031,164.418,4,0.455
0,0.0471,0.607,209760,0.815,2.81e-05,4,0.111,-6.619,1,0.039,136.949,4,0.57
0,0.198,0.757,168640,0.69,0.0,9,0.078,-8.645,1,0.0286,128.654,4,0.867
0,0.000479,0.628,285200,0.801,0.0897,4,0.396,-7.926,1,0.0282,125.954,4,0.843
0,0.302,0.558,290467,0.435,0.0,1,0.0351,-6.812,1,0.0264,122.385,3,0.199
0,0.129,0.705,162640,0.888,1.53e-05,4,0.206,-5.232,1,0.0301,117.595,4,0.934
0,0.188,0.544,182160,0.577,0.0,4,0.11,-9.842,1,0.0343,83.472,4,0.456
0,0.0524,0.721,194444,0.653,1.16e-05,6,0.171,-9.174,1,0.0297,117.094,4,0.887
0,0.0315,0.62,169933,0.697,0.0,11,0.164,-7.278,1,0.0498,160.957,4,0.711
0,0.124,0.681,164165,0.888,1.46e-06,7,0.573,-4.635,1,0.0656,151.785,4,0.797
0,0.24,0.44,267467,0.765,4.73e-05,3,0.349,-5.973,1,0.0287,184.257,4,0.792
0,0.169,0.623,188240,0.91,0.00267,3,0.317,-5.29,1,0.032,151.466,4,0.929
0,0.411,0.577,210867,0.436,0.0,2,0.107,-10.988,1,0.0275,163.928,4,0.442
0,0.354,0.533,197880,0.671,0.0,6,0.0702,-8.066,1,0.0303,178.101,4,0.887
0,0.0907,0.64,194320,0.852,0.0,2,0.151,-6.406,1,0.028,139.949,4,0.903
0,0.0772,0.695,191453,0.743,2.55e-06,4,0.0891,-9.007,1,0.0325,127.458,4,0.714
0,0.314,0.687,204333,0.648,1.37e-06,4,0.289,-9.137,1,0.027,121.341,4,0.6
0,0.567,0.613,197667,0.355,0.0,6,0.0909,-8.218,1,0.0247,135.622,4,0.129
0,0.184,0.536,161533,0.582,0.0,4,0.109,-6.589,1,0.0397,83.238,4,0.491
0,0.39,0.63,194386,0.937,2.16e-06,4,0.103,-4.839,1,0.0372,148.826,4,0.834
0,0.226,0.572,217427,0.403,6.03e-06,4,0.158,-11.675,1,0.0266,77.958,4,0.416
0,0.723,0.618,251560,0.271,0.000558,7,0.129,-13.695,1,0.026,78.334,4,0.264
0,0.544,0.747,245787,0.803,3.54e-06,3,0.0938,-4.74,1,0.0307,125.016,4,0.746
0,0.177,0.523,251560,0.564,0.0,7,0.347,-6.784,1,0.0323,185.932,4,0.54
0,0.455,0.714,168000,0.522,1.02e-05,7,0.0967,-9.773,1,0.0283,121.312,4,0.69
0,0.11,0.691,216573,0.632,5.4e-05,7,0.117,-10.227,1,0.0293,112.485,4,0.783
0,0.434,0.709,216693,0.757,0.0,7,0.336,-7.006,1,0.0408,140.664,4,0.852
0,0.147,0.749,180907,0.748,1.51e-05,0,0.265,-5.783,1,0.0311,110.437,4,0.745
0,0.0754,0.679,199733,0.528,0.0,7,0.12,-7.901,1,0.0267,99.035,4,0.274
0,0.303,0.588,208133,0.509,1.61e-06,8,0.09,-9.409,1,0.0262,76.22,4,0.592
0,0.527,0.705,215613,0.608,1.29e-05,1,0.127,-5.521,1,0.025,106.71,4,0.731
0,0.208,0.525,217507,0.644,0.0,9,0.217,-9.272,1,0.0277,130.738,4,0.945
0,0.336,0.708,202333,0.776,2.57e-06,4,0.0758,-5.852,1,0.032,126.694,4,0.82
0,0.402,0.589,233907,0.382,1.23e-06,10,0.116,-12.332,1,0.0249,75.497,4,0.218
0,0.0255,0.678,170396,0.865,4.11e-06,1,0.267,-4.532,0,0.0323,108.005,4,0.71
0,0.101,0.427,200307,0.621,0.0,0,0.107,-5.499,0,0.0389,74.376,4,0.526
0,0.0279,0.497,233227,0.908,0.0,0,0.317,-4.332,1,0.0434,160.049,4,0.802
0,0.0573,0.53,183129,0.871,0.0,0,0.178,-3.573,1,0.081,176.445,4,0.764
0,0.0146,0.498,218947,0.919,0.0,10,0.632,-3.476,1,0.0486,158.04,4,0.871
0,0.00504,0.681,182453,0.864,0.0,2,0.212,-7.839,1,0.0347,127.079,4,0.931
0,0.0243,0.658,217187,0.909,0.0,2,0.352,-4.044,1,0.0388,112.361,4,0.706
0,0.12,0.643,202587,0.864,0.0,2,0.323,-3.969,1,0.047,117.982,3,0.781
0,0.257,0.735,304040,0.732,0.0698,2,0.0587,-6.284,1,0.0415,144.674,4,0.92
0,0.216,0.53,178667,0.948,0.0,2,0.329,-2.326,1,0.077,127.797,4,0.577
0,0.0219,0.671,187590,0.569,0.0,8,0.0964,-7.807,1,0.0345,99.988,4,0.434
0,0.253,0.587,210920,0.855,0.0,11,0.313,-4.893,1,0.0733,168.016,4,0.599
0,0.021,0.687,230840,0.896,0.0,0,0.11,-4.7,1,0.0362,115.957,4,0.864
0,0.00419,0.521,214053,0.954,3.51e-06,1,0.23,-2.994,1,0.0373,141.961,4,0.9
0,0.0404,0.605,333453,0.854,0.0142,2,0.356,-5.313,1,0.0455,115.048,4,0.489
0,0.208,0.713,230133,0.772,0.0,2,0.211,-6.69,1,0.0372,125.202,4,0.88
0,0.0217,0.502,221480,0.862,0.0,7,0.666,-4.32,1,0.0417,139.151,4,0.675
0,0.0206,0.77,191333,0.641,0.00023,10,0.106,-6.077,0,0.035,96.98,4,0.639
0,0.338,0.718,218547,0.822,0.0,0,0.285,-5.037,1,0.0463,106.027,4,0.818
0,0.244,0.567,223387,0.557,0.0,4,0.192,-6.51,1,0.0822,164.189,4,0.8
0,0.291,0.699,185427,0.477,0.0,2,0.164,-9.339,1,0.031,118.382,4,0.83
0,0.0299,0.572,165773,0.923,7.31e-06,7,0.0388,-3.669,1,0.107,136.008,4,0.646
0,0.23,0.699,225867,0.668,0.0,7,0.0678,-3.337,1,0.0308,118.048,4,0.617
0,0.0355,0.652,306773,0.767,6.92e-06,9,0.397,-10.445,1,0.0372,132.017,4,0.73
0,0.0352,0.518,218360,0.865,0.0,7,0.102,-4.238,1,0.0338,87.019,4,0.545
0,0.456,0.529,298400,0.663,0.0,9,0.142,-7.138,1,0.0306,148.102,4,0.592
0,0.0113,0.452,200347,0.628,0.0,2,0.164,-5.111,1,0.0287,148.92,3,0.4
0,0.024,0.576,186576,0.894,0.0,1,0.167,-3.607,1,0.0647,158.051,4,0.811
0,0.0159,0.674,205613,0.943,0.0,0,0.504,-3.413,1,0.0408,118.06,4,0.856
0,0.00151,0.728,216813,0.827,0.137,11,0.334,-5.919,0,0.0337,123.015,4,0.729
0,0.29,0.579,191253,0.878,0.0,2,0.789,-5.396,1,0.145,165.972,4,0.88
0,0.00552,0.636,223253,0.828,0.000258,1,0.0999,-5.762,0,0.04,137.051,4,0.957
0,0.0999,0.609,271667,0.681,0.0495,9,0.0422,-11.491,1,0.0394,172.609,4,0.895
0,0.0389,0.464,232720,0.889,0.0272,5,0.31,-5.042,1,0.0497,87.858,4,0.539
0,0.0844,0.5,156307,0.934,0.0,4,0.117,-6.75,1,0.111,148.008,4,0.668
0,0.0679,0.59,507907,0.855,0.00377,4,0.174,-9.486,1,0.163,136.648,4,0.793
0,0.0415,0.621,178160,0.808,0.0,2,0.211,-4.866,1,0.0394,104.993,4,0.855
0,0.22,0.649,266680,0.821,0.000821,9,0.148,-9.338,1,0.0578,133.585,4,0.939
0,0.0546,0.797,289973,0.7,2.91e-06,9,0.231,-7.876,1,0.0283,104.932,4,0.715
0,0.00658,0.834,195427,0.584,0.0,3,0.0677,-7.238,0,0.0366,106.967,4,0.965
0,0.194,0.395,241053,0.869,0.0,3,0.0874,-3.154,1,0.109,159.833,4,0.688
0,0.887,0.628,222000,0.216,6.17e-06,4,0.129,-8.81,1,0.0296,138.038,4,0.337
0,0.274,0.598,278355,0.461,0.000651,11,0.0899,-8.895,1,0.026,83.931,4,0.412
0,0.81,0.688,284000,0.367,0.0,8,0.102,-7.469,1,0.027,119.969,4,0.213
0,0.884,0.476,202840,0.182,0.00086,4,0.112,-16.375,1,0.038,88.592,4,0.146
0,0.907,0.611,194162,0.345,0.0,5,0.117,-6.629,1,0.0326,99.805,4,0.251
0,0.859,0.34,256681,0.419,0.00211,11,0.141,-12.244,1,0.0337,99.938,4,0.263
0,0.796,0.473,213249,0.25,8.83e-05,5,0.101,-11.263,1,0.0304,145.027,4,0.261
0,0.921,0.579,236333,0.0597,8.39e-06,2,0.11,-14.554,1,0.0616,127.262,4,0.264
0,0.283,0.61,255987,0.434,0.0,2,0.147,-7.131,1,0.0237,92.978,4,0.29
0,0.064,0.339,190707,0.42,0.0,11,0.123,-8.172,1,0.0342,172.922,4,0.205
0,0.575,0.515,236627,0.3,8.46e-06,5,0.115,-8.005,1,0.0289,81.12,4,0.206
0,0.37,0.581,239936,0.439,0.0,11,0.092,-5.817,1,0.0273,140.161,4,0.324
0,0.738,0.387,185010,0.384,5.96e-05,9,0.0986,-14.786,1,0.0349,144.006,4,0.132
0,0.376,0.49,224013,0.397,0.0,11,0.141,-9.705,1,0.0265,102.918,4,0.0743
0,0.701,0.544,225400,0.166,2.95e-06,6,0.106,-12.926,1,0.0347,130.507,4,0.306
0,0.885,0.576,168627,0.325,0.0,9,0.107,-9.428,1,0.0302,101.573,4,0.404
0,0.625,0.489,228788,0.438,8e-05,8,0.122,-8.748,1,0.0265,84.984,4,0.188
0,0.437,0.691,242840,0.454,0.00227,6,0.0783,-9.13,1,0.0256,135.839,4,0.35
0,0.901,0.579,238560,0.171,0.000308,11,0.111,-14.495,1,0.0303,136.311,4,0.389
0,0.671,0.481,196507,0.402,0.0,2,0.113,-6.844,1,0.0257,75.898,4,0.287
0,0.302,0.342,262053,0.338,1.07e-06,7,0.114,-8.414,1,0.029,151.37,4,0.172
0,0.861,0.425,259280,0.372,0.0148,0,0.0733,-10.92,1,0.03,79.456,4,0.292
0,0.885,0.729,232640,0.248,2e-05,0,0.116,-8.772,1,0.0317,140.904,4,0.43
0,0.708,0.369,248440,0.365,0.0343,4,0.108,-9.869,1,0.0451,181.019,4,0.222
0,0.825,0.35,199573,0.34,1.01e-05,10,0.104,-8.841,1,0.0277,75.999,4,0.293
0,0.869,0.403,266333,0.244,5.29e-06,1,0.116,-12.152,1,0.0318,158.349,4,0.355
0,0.865,0.641,248053,0.0628,4.08e-06,4,0.105,-14.155,1,0.0417,129.004,4,0.275
0,0.00925,0.446,218356,0.801,8.84e-05,0,0.13,-6.397,1,0.0305,148.071,4,0.765
0,0.335,0.546,220000,0.49,0.0,10,0.1,-7.0,1,0.0308,161.743,4,0.373
0,0.771,0.636,234333,0.32,0.0,9,0.117,-9.953,1,0.028,114.337,4,0.2
0,0.245,0.592,209787,0.584,0.0,7,0.0862,-7.422,1,0.0305,160.048,4,0.371
0,0.0784,0.436,231613,0.435,0.0,1,0.178,-7.474,1,0.0288,126.116,3,0.384
0,0.558,0.608,262080,0.496,1.15e-05,0,0.152,-8.929,1,0.0309,77.037,4,0.506
0,0.679,0.654,225147,0.236,0.00495,10,0.0776,-15.625,1,0.0296,83.0,1,0.262
0,0.741,0.576,243307,0.264,0.0,5,0.11,-10.217,1,0.0316,119.863,4,0.283
0,0.697,0.491,191573,0.324,0.0,2,0.135,-10.627,1,0.0442,115.137,5,0.123
0,0.768,0.639,266998,0.381,2.25e-06,10,0.214,-9.428,1,0.0321,89.897,4,0.489
0,0.148,0.505,306533,0.642,3.15e-05,7,0.0991,-3.694,1,0.0305,62.003,4,0.167
0,0.131,0.58,205560,0.653,4.65e-05,4,0.116,-6.051,1,0.0275,94.021,4,0.232
0,0.751,0.627,265013,0.383,0.0289,8,0.0984,-13.143,1,0.0407,154.028,4,0.421
0,0.00791,0.522,268160,0.47,1.54e-06,0,0.103,-9.52,1,0.0242,95.957,4,0.344
0,0.493,0.572,220276,0.493,4.48e-06,2,0.0817,-6.859,1,0.0295,160.067,4,0.171
0,0.659,0.405,245507,0.374,4.15e-05,10,0.103,-10.118,1,0.0339,82.302,4,0.194
0,0.141,0.594,229390,0.415,1.58e-06,7,0.105,-6.99,1,0.0277,138.032,4,0.205
0,0.673,0.564,223880,0.452,0.00105,4,0.0923,-8.588,1,0.0603,147.912,4,0.173
0,0.857,0.582,273959,0.344,0.0871,4,0.15,-9.148,1,0.0278,140.013,4,0.374
0,0.807,0.407,238413,0.473,0.0672,0,0.106,-10.297,1,0.0307,83.421,4,0.269
0,0.835,0.598,189880,0.391,1.48e-05,7,0.101,-11.544,1,0.0323,156.014,4,0.644
0,0.744,0.48,226695,0.18,0.0,0,0.0662,-10.2,1,0.0316,75.984,4,0.242
0,0.569,0.428,205533,0.158,9.64e-05,11,0.121,-12.812,1,0.0615,79.896,4,0.159
0,0.804,0.526,220387,0.412,0.0,9,0.117,-9.292,1,0.0385,79.732,4,0.289
0,0.693,0.61,224163,0.49,0.0,5,0.151,-6.652,1,0.0391,81.112,4,0.789
0,0.0293,0.664,157080,0.743,9.42e-05,7,0.0897,-5.537,1,0.0293,130.03,4,0.821
0,0.0177,0.539,218813,0.816,0.0,2,0.0491,-5.303,1,0.0468,170.884,4,0.544
0,0.0282,0.568,184009,0.711,0.0,5,0.273,-5.435,1,0.0478,105.095,4,0.622
0,0.0906,0.53,190227,0.639,0.0,1,0.131,-5.388,0,0.0478,176.072,4,0.309
0,0.111,0.506,198321,0.747,0.0,1,0.0569,-6.494,1,0.0639,167.043,4,0.724
0,0.0408,0.543,228373,0.828,1.07e-06,1,0.113,-5.948,1,0.0383,139.951,4,0.343
0,0.0408,0.752,217138,0.563,0.0,4,0.11,-6.17,1,0.0387,125.913,4,0.767
0,0.294,0.52,216529,0.791,0.0,6,0.116,-3.499,1,0.0378,90.095,4,0.29
0,0.00688,0.501,207171,0.599,0.0,0,0.532,-4.784,1,0.0266,80.014,4,0.337
0,0.00873,0.593,197080,0.818,0.000258,1,0.0609,-5.471,1,0.026,98.053,4,0.24
0,0.374,0.635,214053,0.579,3.53e-06,4,0.0715,-7.872,1,0.0517,135.974,4,0.11
0,0.557,0.595,200516,0.403,0.0,9,0.273,-8.567,1,0.0274,143.85,4,0.438
0,0.146,0.654,188373,0.779,0.0,8,0.117,-5.934,0,0.0446,116.025,4,0.395
0,0.855,0.609,210145,0.459,0.0,4,0.101,-3.301,1,0.0299,156.926,4,0.642
0,0.0145,0.643,217494,0.792,4.43e-05,1,0.115,-6.751,1,0.0327,121.996,4,0.527
0,0.189,0.554,216081,0.68,0.0,4,0.391,-6.404,1,0.035,76.94,4,0.293
0,0.0181,0.444,206983,0.897,0.0,8,0.111,-2.924,1,0.227,169.282,4,0.548
0,0.363,0.694,237227,0.586,0.0,7,0.123,-6.786,1,0.0305,121.984,4,0.512
0,0.127,0.53,260933,0.768,6.42e-06,5,0.238,-4.178,1,0.0354,143.902,4,0.432
0,0.152,0.684,224533,0.541,0.0,2,0.11,-6.057,1,0.0329,132.909,4,0.337
0,0.365,0.869,244241,0.494,4.02e-06,8,0.09,-9.172,1,0.0345,123.969,4,0.317
0,0.404,0.722,214840,0.436,0.309,7,0.139,-9.866,1,0.0344,107.984,4,0.379
0,0.573,0.589,184440,0.564,0.0,10,0.102,-7.707,1,0.0303,139.827,4,0.432
0,0.0115,0.641,253200,0.758,3.62e-05,6,0.176,-7.32,1,0.0292,113.027,4,0.602
0,0.426,0.552,200200,0.462,0.0,7,0.133,-6.526,1,0.0308,85.793,4,0.174
0,0.295,0.65,176893,0.782,0.0,8,0.107,-4.295,1,0.0721,171.988,4,0.944
0,0.105,0.594,271452,0.722,0.000272,6,0.122,-3.283,1,0.0507,119.735,4,0.552
0,0.249,0.493,194427,0.781,0.0,3,0.116,-6.356,1,0.0449,178.015,4,0.489
0,0.523,0.544,255553,0.539,5.25e-06,4,0.164,-8.187,1,0.0408,171.58,4,0.408
0,0.151,0.546,175739,0.6,1.07e-06,1,0.122,-8.152,1,0.0326,175.014,4,0.372
0,0.1,0.508,211227,0.904,0.0,6,0.175,-4.306,1,0.035,150.027,4,0.559
0,0.0243,0.575,233570,0.661,0.0,5,0.346,-4.938,1,0.0284,85.051,4,0.57
0,0.106,0.507,214107,0.597,0.0,2,0.109,-4.315,1,0.0453,135.826,4,0.354
0,0.326,0.616,190987,0.697,2.18e-05,3,0.0827,-5.952,1,0.0295,148.93,4,0.68
0,0.000887,0.551,259806,0.949,0.0114,9,0.34,-4.849,1,0.0808,97.334,4,0.55
0,0.000375,0.403,239747,0.932,0.00153,8,0.0898,-3.205,1,0.0548,171.048,4,0.716
0,0.0282,0.452,335293,0.712,0.622,0,0.125,-9.511,1,0.0358,116.997,4,0.439
0,0.0164,0.646,243773,0.717,0.00189,0,0.121,-7.551,1,0.0261,94.102,4,0.511
0,0.0765,0.252,547107,0.844,0.00018,0,0.084,-8.121,1,0.0572,118.158,4,0.351
0,0.518,0.497,277960,0.749,0.000567,2,0.0902,-6.746,0,0.0447,91.976,4,0.717
0,0.247,0.611,236200,0.544,0.0572,0,0.105,-9.331,1,0.0332,124.894,4,0.773
0,0.0109,0.492,249760,0.792,1.03e-06,7,0.104,-4.818,1,0.0553,149.94,4,0.409
0,0.000421,0.263,586400,0.828,0.018,4,0.232,-8.225,0,0.0412,99.092,4,0.584
0,0.018,0.465,237893,0.865,0.00135,11,0.0769,-9.573,0,0.098,117.528,4,0.677
0,0.134,0.637,160520,0.874,2.76e-05,7,0.283,-5.829,0,0.054,83.946,4,0.656
0,0.0807,0.487,219000,0.84,0.0013,2,0.145,-6.275,1,0.0332,144.78,4,0.84
0,0.455,0.582,257747,0.57,1.1e-05,7,0.148,-7.928,1,0.0293,86.997,4,0.596
0,0.0265,0.601,186667,0.583,0.0,2,0.0644,-5.947,1,0.0353,120.065,4,0.0399
0,0.132,0.641,274027,0.854,0.0,7,0.1,-4.628,1,0.0274,114.433,4,0.679
0,0.00249,0.545,230480,0.64,0.0304,4,0.196,-9.937,0,0.224,80.544,4,0.606
0,0.0155,0.629,203134,0.932,0.0,0,0.106,-4.216,1,0.0529,100.012,4,0.743
0,0.201,0.561,229667,0.783,2.33e-06,7,0.346,-4.068,1,0.0428,133.575,4,0.574
0,0.000347,0.39,272074,0.828,0.144,2,0.128,-5.453,1,0.0284,81.861,4,0.554
0,0.12,0.586,229075,0.66,1.6e-05,7,0.357,-7.635,1,0.0241,142.669,4,0.824
0,0.7,0.566,239107,0.669,0.0654,9,0.588,-10.081,1,0.0694,149.702,4,0.92
0,0.00433,0.258,260320,0.615,1.5e-06,7,0.104,-5.064,1,0.0329,165.993,3,0.423
0,0.0179,0.725,237587,0.852,0.00361,0,0.0598,-6.213,1,0.0265,111.776,4,0.963
0,0.0315,0.51,187413,0.823,0.0,1,0.0909,-3.555,1,0.0887,149.906,4,0.742
0,0.0839,0.47,267133,0.897,1.95e-06,5,0.124,-3.746,1,0.0454,102.052,4,0.21
0,0.093,0.525,219716,0.903,0.0,0,0.0714,-3.207,1,0.043,171.111,4,0.791
0,0.58,0.621,232133,0.403,0.0,9,0.114,-8.211,1,0.0359,145.525,4,0.634
0,0.14,0.644,199773,0.616,0.00178,2,0.0745,-5.755,0,0.0325,147.083,4,0.345
0,0.00528,0.528,230022,0.849,0.00577,10,0.156,-5.774,1,0.0451,109.961,4,0.555
0,0.00261,0.573,207093,0.875,0.000181,2,0.0867,-6.508,1,0.0467,114.788,4,0.875
0,0.202,0.55,268240,0.383,0.0191,0,0.117,-15.725,1,0.0246,86.711,4,0.42
0,0.131,0.456,394040,0.686,0.408,9,0.0925,-9.215,1,0.032,93.546,4,0.535
0,0.14,0.484,281640,0.882,4.68e-06,2,0.124,-4.456,1,0.0482,105.059,4,0.777
0,0.025,0.526,176820,0.942,0.004,7,0.0866,-5.797,1,0.0495,163.02,4,0.962
0,0.0118,0.353,175587,0.747,0.00188,9,0.0583,-9.155,1,0.0481,186.172,4,0.921
0,0.0336,0.451,209027,0.839,0.0,6,0.103,-4.65,1,0.0684,99.587,4,0.785
0,0.276,0.406,365093,0.713,0.00354,7,0.112,-5.49,1,0.0348,164.444,4,0.577
0,0.183,0.602,283800,0.606,0.000178,7,0.0847,-12.078,1,0.0262,97.827,4,0.893
0,0.432,0.605,220187,0.53,0.0,7,0.095,-6.566,1,0.0261,73.986,1,0.38
0,0.00279,0.611,312200,0.675,0.00628,11,0.238,-10.327,1,0.0379,127.748,4,0.606
0,0.0676,0.475,210773,0.861,0.0,7,0.339,-4.188,1,0.0367,144.047,4,0.678
0,0.524,0.449,237693,0.786,5.31e-06,9,0.222,-7.568,1,0.0509,164.825,4,0.878
0,0.00169,0.334,198387,0.963,0.252,8,0.284,-2.84,1,0.0521,114.887,4,0.486
0,0.281,0.599,256147,0.734,0.0,0,0.119,-4.615,1,0.0355,118.928,4,0.243
0,0.386,0.655,214533,0.611,0.0,4,0.152,-7.18,1,0.029,135.019,4,0.704
0,0.0185,0.666,172307,0.74,0.0,7,0.0741,-7.606,1,0.031,120.056,4,0.826
0,0.345,0.373,317438,0.648,0.496,4,0.0883,-9.193,0,0.0344,95.155,3,0.573
0,0.00157,0.319,259400,0.93,9.44e-05,4,0.738,-3.067,0,0.0542,176.953,4,0.773
0,0.0763,0.517,197488,0.802,0.0,0,0.0902,-4.49,1,0.0372,145.875,4,0.529
0,0.000984,0.347,211507,0.813,0.0137,0,0.258,-2.944,1,0.0347,163.89,4,0.273
0,0.14,0.596,190267,0.501,0.000424,3,0.111,-7.456,1,0.0263,152.04,4,0.402
0,0.00132,0.479,177773,0.87,0.0,2,0.11,-3.552,1,0.0361,183.976,4,0.831
0,0.0874,0.618,221453,0.881,8.91e-06,2,0.0899,-4.78,1,0.0419,124.976,4,0.89
0,0.0791,0.543,255770,0.421,0.0,0,0.118,-6.648,1,0.032,113.991,4,0.344
